fltno,dest,source,freq,route
SG 2768,DEL,KQH,7,DEL-KQH
SG 2769,KQH,DEL,7,KQH-DEL
SG 2770,DEL,DED,6,DEL-DED
SG 2772,DEL,VNS,7,DEL-VNS
SG 2773,JAI,STV,7,JAI-STV
SG 2774,BOM,STV,7,BOM-STV
SG 2775,STV,BOM,7,STV-BOM
SG 2778,DEL,DHM,7,DEL-DHM
SG 2779,DHM,DEL,7,DHM-DEL
SG 2789,BPM,ISK,7,BPM-ISK
SG 2790,ISK,BPM,7,ISK-BPM
SG 2861,DED,DEL,6,DED-DEL
SG 2871,DEL,JLR,7,DEL-JLR
SG 2872,JLR,BOM,7,JLR-BOM
SG 2873,BOM,PBD,7,BOM-PBD
SG 2874,PBD,BOM,7,PBD-BOM
SG 2875,BOM,IXY,6,BOM-IXY
SG 2876,IXY,BOM,6,IXY-BOM
SG 2891,MAA,GOI,6,MAA-GOI
SG 2892,GOI,MAA,6,GOI-MAA
SG 2931,AMD,ATQ,6,AMD-ATQ
SG 2932,ATQ,AMD,6,ATQ-AMD
SG 2937,AMD,DED,7,AMD-DED
SG 2938,DED,AMD,7,DED-AMD
SG 2948,JAI,AMD,1,JAI-AMD
SG 2951,BPM,JLR,7,BPM-JLR
SG 2952,JLR,BPM,7,JLR-BPM
SG 2956,JLR,DEL,7,JLR-DEL
SG 2957,DEL,JLR,7,DEL-JLR
SG 2971,AMD,VNS,3,AMD-VNS
SG 2972,VNS,AMD,3,VNS-AMD
SG 2973,AMD,GOI,1,AMD-GOI
SG 2974,GOI,AMD,1,GOI-AMD
SG 2976,AMD,KQH,4,AMD-KQH
SG 2977,AMD,GOI,3,AMD-GOI
SG 2978,GOI,AMD,3,GOI-AMD
SG 2979,DHM,DEL,7,DHM-DEL
SG 2980,DEL,JAI,7,DEL-JAI
SG 2981,DEL,VNS,7,DEL-VNS
SG 2982,DEL,DHM,7,DEL-DHM
SG 2985,JAI,VNS,7,JAI-VNS
SG 2986,VNS,DEL,7,VNS-DEL
SG 2987,JAI,AMD,5,JAI-AMD
SG 2988,AMD,JAI,5,AMD-JAI
SG 3001,BHU,BOM,6,BHU-BOM
SG 3002,BOM,KQH,4,BOM-KQH
SG 3003,KQH,BOM,4,KQH-BOM
SG 3004,BHU,DEL,6,BHU-DEL
SG 3008,BLR,IXE,1,BLR-IXE
SG 3009,IXE,BLR,7,IXE-BLR
SG 3010,BLR,MAA,1,BLR-MAA
SG 3011,MAA,BLR,7,MAA-BLR
SG 3012,PNQ,JLR,4,PNQ-JLR
SG 3013,JLR,PNQ,4,JLR-PNQ
SG 3014,AMD,KQH,3,AMD-KQH
SG 3015,KQH,AMD,3,KQH-AMD
SG 3016,BLR,COK,6,BLR-COK
SG 3017,COK,BLR,6,COK-BLR
SG 3018,AMD,UDR,2,AMD-UDR
SG 3019,UDR,AMD,2,UDR-AMD
SG 3021,MAA,CJB,4,MAA-CJB
SG 3022,CJB,MAA,4,CJB-MAA
SG 3023,BLR,JLR,1,BLR-JLR
SG 3024,CJB,MAA,2,CJB-MAA
SG 3025,MAA,BLR,7,MAA-BLR
SG 3026,BLR,MAA,7,BLR-MAA
SG 3029,DEL,JLR,7,DEL-JLR
SG 3030,JLR,DEL,7,JLR-DEL
SG 3031,COK,MAA,6,COK-MAA
SG 3032,MAA,COK,6,MAA-COK
SG 3071,MAA,IXM,4,MAA-IXM
SG 3072,IXM,MAA,4,IXM-MAA
SG 3073,BLR,VGA,3,BLR-VGA
SG 3074,BLR,MAA,3,BLR-MAA
SG 3083,CJB,BLR,3,CJB-BLR
SG 3084,BLR,CJB,3,BLR-CJB
SG 3091,MAA,IXM,7,MAA-IXM
SG 3092,IXM,MAA,7,IXM-MAA
SG 3105,MAA,GOI,5,MAA-GOI
SG 3106,GOI,MAA,5,GOI-MAA
SG 3217,IXB,CCU,6,IXB-CCU
SG 3218,CCU,IXS,7,CCU-IXS
SG 3219,IXS,CCU,7,IXS-CCU
SG 3220,CCU,IXB,7,CCU-IXB
SG 3221,IXB,CCU,7,IXB-CCU
SG 3222,CCU,KNU,7,CCU-KNU
SG 3223,KNU,CCU,7,KNU-CCU
SG 3224,GWL,IXJ,7,GWL-IXJ
SG 3225,IXJ,GWL,7,IXJ-GWL
SG 3229,CCU,IXB,7,CCU-IXB
SG 3230,IXB,CCU,7,IXB-CCU
SG 3231,MAA,VGA,7,MAA-VGA
SG 3232,VGA,MAA,7,VGA-MAA
SG 3233,BLR,GOI,7,BLR-GOI
SG 3234,GOI,BLR,7,GOI-BLR
SG 3235,DEL,DHM,6,DEL-DHM
SG 3236,DHM,DEL,6,DHM-DEL
SG 3237,DEL,RAJ,7,DEL-RAJ
SG 3238,RAJ,DEL,7,RAJ-DEL
SG 3239,BPM,VTZ,7,BPM-VTZ
SG 3240,VTZ,BPM,7,VTZ-BPM
SG 3241,AMD,GOP,3,AMD-GOP
SG 3242,GOP,AMD,3,GOP-AMD
SG 3245,AMD,GWL,3,AMD-GWL
SG 3246,GWL,AMD,3,GWL-AMD
SG 3247,GWL,BOM,3,GWL-BOM
SG 3248,BOM,GWL,3,BOM-GWL
SG 3265,MAA,GOI,3,MAA-GOI
SG 3266,GOI,MAA,3,GOI-MAA
SG 3272,CCU,IXB,6,CCU-IXB
SG 3281,CCU,JRG,7,CCU-JRG
SG 3282,JRG,CCU,7,JRG-CCU
SG 3283,BPM,JRG,7,BPM-JRG
SG 3284,JRG,BPM,7,JRG-BPM
SG 3301,MAA,BLR,4,MAA-BLR
SG 3302,BLR,MAA,3,BLR-MAA
SG 3307,MAA,BLR,4,MAA-BLR
SG 3309,BLR,VGA,5,BLR-VGA
SG 3310,BLR,MAA,6,BLR-MAA
SG 3318,BLR,MAA,4,BLR-MAA
SG 3321,CCU,IXB,7,CCU-IXB
SG 3322,IXB,CCU,7,IXB-CCU
SG 3323,BOM,IXY,1,BOM-IXY
SG 3324,IXY,BOM,1,IXY-BOM
SG 3325,BLR,GWL,1,BLR-GWL
SG 3326,GWL,BLR,1,GWL-BLR
SG 3347,CCU,GAU,6,CCU-GAU
SG 3348,GAU,CCU,6,GAU-CCU
SG 3407,BLR,MAA,5,BLR-MAA
SG 3408,BLR,VGA,3,BLR-VGA
SG 3417,BLR,IXG,7,BLR-IXG
SG 3418,IXG,BLR,7,IXG-BLR
SG 3419,JAI,STV,4,JAI-STV
SG 3420,JLR,STV,3,JLR-STV
SG 3421,PNQ,STV,4,PNQ-STV
SG 3422,STV,BHU,3,STV-BHU
SG 3423,BHU,STV,3,BHU-STV
SG 3424,STV,BLR,3,STV-BLR
SG 3425,BLR,STV,3,BLR-STV
SG 3426,STV,JAI,7,STV-JAI
SG 3427,BLR,IXE,7,BLR-IXE
SG 3428,IXE,BLR,7,IXE-BLR
SG 3431,BLR,IXE,4,BLR-IXE
SG 3432,TRV,BLR,1,TRV-BLR
SG 3433,AMD,PNQ,3,AMD-PNQ
SG 3434,AMD,JAI,4,AMD-JAI
SG 3435,AMD,GWL,4,AMD-GWL
SG 3436,GWL,BOM,4,GWL-BOM
SG 3437,BOM,GWL,4,BOM-GWL
SG 3438,GWL,AMD,4,GWL-AMD
SG 3439,PNQ,GWL,3,PNQ-GWL
SG 3440,GWL,PNQ,3,GWL-PNQ
SG 3461,BLR,GOI,1,BLR-GOI
SG 3462,GOI,BLR,1,GOI-BLR
SG 3464,AMD,JSA,6,AMD-JSA
SG 3465,BLR,CJB,3,BLR-CJB
SG 3466,BLR,MAA,6,BLR-MAA
SG 3467,MAA,BLR,6,MAA-BLR
SG 3468,BLR,COK,6,BLR-COK
SG 3469,MAA,BPM,6,MAA-BPM
SG 3470,BLR,VTZ,7,BLR-VTZ
SG 3471,VTZ,BLR,7,VTZ-BLR
SG 3472,BLR,CJB,1,BLR-CJB
SG 3473,CJB,BLR,1,CJB-BLR
SG 3474,DED,JAI,3,DED-JAI
SG 3477,BLR,TRV,1,BLR-TRV
SG 3478,TRV,BLR,1,TRV-BLR
SG 3507,CCU,PAT,7,CCU-PAT
SG 3508,PAT,CCU,7,PAT-CCU
SG 3521,ATQ,JAI,4,ATQ-JAI
SG 3525,MAA,IXM,2,MAA-IXM
SG 3526,IXM,MAA,2,IXM-MAA
SG 3562,JAI,ATQ,4,JAI-ATQ
SG 3564,CCU,GWL,7,CCU-GWL
SG 3565,GWL,CCU,7,GWL-CCU
SG 3568,STV,GOI,4,STV-GOI
SG 3569,GOI,STV,4,GOI-STV
SG 3576,BPM,SAG,2,BPM-SAG
SG 3577,SAG,BPM,2,SAG-BPM
SG 3598,VGA,BPM,1,VGA-BPM
SG 3603,BPM,GOI,6,BPM-GOI
SG 3604,GOI,BPM,6,GOI-BPM
SG 3614,BLR,IXE,7,BLR-IXE
SG 3615,IXE,BLR,7,IXE-BLR
SG 3639,BLR,SAG,1,BLR-SAG
SG 3701,DEL,RAJ,4,DEL-RAJ
SG 3702,GOI,RAJ,4,GOI-RAJ
SG 3703,BPM,PNQ,3,BPM-PNQ
SG 3706,BPM,MAA,6,BPM-MAA
SG 3710,BPM,VGA,1,BPM-VGA
SG 3717,GOI,BPM,2,GOI-BPM
SG 3718,BPM,GOI,3,BPM-GOI
SG 3719,BLR,GOI,6,BLR-GOI
SG 3720,GOI,BLR,5,GOI-BLR
SG 3723,GAU,PAT,7,GAU-PAT
SG 3724,ATQ,PAT,3,ATQ-PAT
SG 3725,ATQ,AMD,6,ATQ-AMD
SG 3726,AMD,ATQ,6,AMD-ATQ
SG 3727,SAG,BPM,7,SAG-BPM
SG 3728,BPM,SAG,7,BPM-SAG
SG 3731,BPM,GWL,7,BPM-GWL
SG 3732,IXJ,GWL,6,IXJ-GWL
SG 3733,BPM,IXG,7,BPM-IXG
SG 3734,IXG,BPM,7,IXG-BPM
SG 3735,GWL,IXJ,6,GWL-IXJ
SG 3736,GWL,BPM,7,GWL-BPM
SG 3737,BLR,GWL,6,BLR-GWL
SG 3738,GWL,BLR,6,GWL-BLR
SG 3740,BOM,KQH,7,BOM-KQH
SG 3741,KQH,BOM,7,KQH-BOM
SG 3742,GOI,BLR,3,GOI-BLR
SG 3743,BLR,IXE,1,BLR-IXE
SG 3744,IXE,BLR,1,IXE-BLR
SG 3745,IXG,BOM,7,IXG-BOM
SG 3746,BOM,IXG,7,BOM-IXG
SG 3747,BPM,JLR,7,BPM-JLR
SG 3748,JLR,BPM,7,JLR-BPM
SG 3749,BPM,RAJ,7,BPM-RAJ
SG 3750,IXE,BPM,3,IXE-BPM
SG 3751,BPM,TIR,7,BPM-TIR
SG 3752,TIR,BPM,6,TIR-BPM
SG 3753,BPM,GOI,6,BPM-GOI
SG 3754,GOI,BPM,4,GOI-BPM
SG 3755,DEL,VNS,7,DEL-VNS
SG 3756,VNS,DEL,7,VNS-DEL
SG 3757,DEL,PYG,7,DEL-PYG
SG 3758,PYG,DEL,7,PYG-DEL
SG 3759,JAI,ATQ,1,JAI-ATQ
SG 3760,ATQ,AMD,3,ATQ-AMD
SG 3761,AMD,DED,1,AMD-DED
SG 3762,DED,AMD,1,DED-AMD
SG 3763,AMD,ATQ,7,AMD-ATQ
SG 3764,ATQ,JAI,1,ATQ-JAI
SG 3783,AMD,UDR,4,AMD-UDR
SG 3784,UDR,AMD,4,UDR-AMD
SG 3785,AMD,KNU,6,AMD-KNU
SG 3786,KNU,AMD,6,KNU-AMD
SG 3788,DEL,ATQ,7,DEL-ATQ
SG 3789,ATQ,DEL,7,ATQ-DEL
SG 3790,GAU,VNS,7,GAU-VNS
SG 3791,BLR,IXE,3,BLR-IXE
SG 3792,IXE,BLR,3,IXE-BLR
SG 3831,MAA,VTZ,7,MAA-VTZ
SG 3832,CCU,VTZ,7,CCU-VTZ
SG 3834,BPM,VTZ,7,BPM-VTZ
SG 3835,VTZ,MAA,7,VTZ-MAA
SG 3836,GAU,IXS,7,GAU-IXS
SG 3837,IXS,GAU,7,IXS-GAU
SG 3971,AMD,UDR,1,AMD-UDR
SG 3972,UDR,AMD,1,UDR-AMD
SG 6236,BOM,JAI,4,BOM-JAI
SG 6237,JAI,BOM,4,JAI-BOM
SG 6245,BOM,CJB,1,BOM-CJB
SG 6248,CJB,BOM,1,CJB-BOM
SG 6249,BOM,IXE,5,BOM-IXE
SG 6250,IXE,BOM,5,IXE-BOM
SG 6258,BOM,PAT,7,BOM-PAT
SG 6265,BOM,GAU,7,BOM-GAU
SG 6266,GAU,BOM,7,GAU-BOM
SG 6267,BOM,DEL,7,BOM-DEL
SG 6276,BOM,JAI,5,BOM-JAI
SG 6279,JAI,BOM,5,JAI-BOM
SG 6280,BOM,SXR,7,BOM-SXR
SG 6281,IXJ,BOM,7,IXJ-BOM
SG 6282,BOM,COK,5,BOM-COK
SG 6283,COK,BOM,5,COK-BOM
SG 6284,PAT,BOM,7,PAT-BOM
SG 6285,BOM,DED,5,BOM-DED
SG 6287,BOM,MAA,7,BOM-MAA
SG 6289,MAA,BOM,7,MAA-BOM
SG 6290,DED,BOM,5,DED-BOM
SG 6351,BLR,BOM,5,BLR-BOM
SG 6352,BOM,BLR,5,BOM-BLR
SG 6353,IXE,BOM,6,IXE-BOM
SG 6354,BOM,RDP,7,BOM-RDP
SG 6355,RDP,BOM,7,RDP-BOM
SG 6356,BOM,IXE,6,BOM-IXE
SG 6361,BOM,CJB,5,BOM-CJB
SG 6362,CJB,BOM,5,CJB-BOM
SG 6363,BPM,BOM,5,BPM-BOM
SG 6364,BOM,BPM,5,BOM-BPM
SG 6365,BOM,CCU,7,BOM-CCU
SG 6366,CCU,BOM,7,CCU-BOM
SG 6371,BOM,ATQ,6,BOM-ATQ
SG 6372,ATQ,BOM,6,ATQ-BOM
SG 6373,BOM,IXB,7,BOM-IXB
SG 6374,IXB,BOM,7,IXB-BOM
SG 6378,BOM,IXM,3,BOM-IXM
SG 6379,IXM,BOM,3,IXM-BOM
SG 6421,BOM,CCU,5,BOM-CCU
SG 6422,CCU,BOM,5,CCU-BOM
SG 6425,CCU,PAT,6,CCU-PAT
SG 6426,BOM,PAT,6,BOM-PAT
SG 6429,BOM,KNU,7,BOM-KNU
SG 6430,KNU,BOM,7,KNU-BOM
SG 6431,BOM,BPM,3,BOM-BPM
SG 6432,BPM,BOM,3,BPM-BOM
SG 6435,BOM,RAJ,6,BOM-RAJ
SG 6436,RAJ,BOM,6,RAJ-BOM
SG 6437,BOM,TRV,3,BOM-TRV
SG 6438,TRV,BOM,3,TRV-BOM
SG 6439,BOM,GOI,6,BOM-GOI
SG 6442,GOI,BOM,6,GOI-BOM
SG 6443,GOI,BOM,1,GOI-BOM
SG 6446,UDR,BOM,6,UDR-BOM
SG 6472,BOM,UDR,6,BOM-UDR
SG 6475,COK,BOM,5,COK-BOM
SG 6476,BOM,COK,5,BOM-COK
SG 6477,BOM,DEL,4,BOM-DEL
SG 6480,BOM,GAU,2,BOM-GAU
SG 6481,GAU,BOM,2,GAU-BOM
SG 6629,PNQ,AMD,4,PNQ-AMD
SG 6630,AMD,PNQ,4,AMD-PNQ
SG 6631,AMD,JAI,7,AMD-JAI
SG 6632,JAI,UDR,5,JAI-UDR
SG 6635,UDR,JAI,5,UDR-JAI
SG 6636,AMD,PNQ,3,AMD-PNQ
SG 6637,PNQ,BLR,6,PNQ-BLR
SG 6638,BLR,PNQ,6,BLR-PNQ
SG 6639,AMD,JAI,3,AMD-JAI
SG 6702,BOM,DEL,5,BOM-DEL
SG 6704,BOM,DEL,5,BOM-DEL
SG 6710,BOM,DEL,5,BOM-DEL
SG 6920,BOM,DEL,6,BOM-DEL
SG 6932,BOM,DED,3,BOM-DED
SG 6933,DED,BOM,3,DED-BOM
SG 8103,DEL,MAA,7,DEL-MAA
SG 8104,MAA,DEL,7,MAA-DEL
SG 8105,DEL,MAA,6,DEL-MAA
SG 8106,DEL,BPM,7,DEL-BPM
SG 8108,MAA,DEL,7,MAA-DEL
SG 8125,CCU,DEL,1,CCU-DEL
SG 8130,DEL,SXR,6,DEL-SXR
SG 8131,DEL,AMD,5,DEL-AMD
SG 8132,AMD,DEL,5,AMD-DEL
SG 8133,BOM,JDH,6,BOM-JDH
SG 8144,DEL,GOI,4,DEL-GOI
SG 8145,GOI,DEL,4,GOI-DEL
SG 8152,DEL,GAU,7,DEL-GAU
SG 8153,DEL,BOM,5,DEL-BOM
SG 8158,BOM,DEL,4,BOM-DEL
SG 8159,DEL,BOM,5,DEL-BOM
SG 8160,DEL,IXJ,7,DEL-IXJ
SG 8161,DEL,BOM,3,DEL-BOM
SG 8162,BOM,DEL,6,BOM-DEL
SG 8163,BOM,JAI,5,BOM-JAI
SG 8164,JDH,BOM,6,JDH-BOM
SG 8168,JAI,BOM,5,JAI-BOM
SG 8169,DEL,BOM,7,DEL-BOM
SG 8170,DEL,SXR,7,DEL-SXR
SG 8171,DEL,GOI,7,DEL-GOI
SG 8172,GOI,DEL,7,GOI-DEL
SG 8179,DEL,BOM,5,DEL-BOM
SG 8184,PNQ,DEL,6,PNQ-DEL
SG 8185,DEL,PNQ,6,DEL-PNQ
SG 8187,DEL,IXB,7,DEL-IXB
SG 8189,DEL,PNQ,4,DEL-PNQ
SG 8190,PNQ,DEL,4,PNQ-DEL
SG 8191,DEL,BLR,1,DEL-BLR
SG 8192,BLR,DEL,7,BLR-DEL
SG 8193,DEL,AMD,7,DEL-AMD
SG 8194,AMD,DEL,7,AMD-DEL
SG 8195,DEL,IXB,6,DEL-IXB
SG 8196,IXB,DEL,6,IXB-DEL
SG 8199,IXB,DEL,7,IXB-DEL
SG 8211,DEL,GOI,1,DEL-GOI
SG 8212,GOI,DEL,1,GOI-DEL
SG 8253,DEL,CCU,6,DEL-CCU
SG 8287,DEL,BOM,6,DEL-BOM
SG 8373,DEL,SXR,7,DEL-SXR
SG 8374,SXR,DEL,7,SXR-DEL
SG 8391,CCU,DEL,2,CCU-DEL
SG 8392,DEL,CCU,5,DEL-CCU
SG 8393,CCU,DEL,5,CCU-DEL
SG 8394,DEL,CCU,5,DEL-CCU
SG 8411,MAA,DEL,7,MAA-DEL
SG 8412,GOP,DEL,7,GOP-DEL
SG 8473,DEL,STV,4,DEL-STV
SG 8475,DEL,GOP,7,DEL-GOP
SG 8476,GOP,DEL,7,GOP-DEL
SG 8477,DEL,GOP,7,DEL-GOP
SG 8480,DEL,PAT,7,DEL-PAT
SG 8481,PAT,DEL,7,PAT-DEL
SG 8482,STV,DEL,5,STV-DEL
SG 8483,DEL,STV,5,DEL-STV
SG 8495,DEL,DBR,7,DEL-DBR
SG 8496,DBR,DEL,7,DBR-DEL
SG 8645,DEL,GOI,7,DEL-GOI
SG 8646,GOI,DEL,7,GOI-DEL
SG 8663,DEL,IXJ,1,DEL-IXJ
SG 8664,IXJ,DEL,1,IXJ-DEL
SG 8701,DEL,BOM,2,DEL-BOM
SG 8702,BOM,DEL,7,BOM-DEL
SG 8709,DEL,BOM,5,DEL-BOM
SG 8715,DEL,BOM,5,DEL-BOM
SG 8717,DEL,BLR,6,DEL-BLR
SG 8718,BLR,DEL,6,BLR-DEL
SG 8719,DEL,BLR,5,DEL-BLR
SG 8720,BLR,DEL,5,BLR-DEL
SG 8721,DEL,PAT,7,DEL-PAT
SG 8722,PAT,DEL,7,PAT-DEL
SG 8723,DEL,BOM,7,DEL-BOM
SG 8751,DEL,DBR,7,DEL-DBR
SG 8752,DBR,DEL,7,DBR-DEL
SG 8767,DEL,JRG,5,DEL-JRG
SG 8903,DEL,IXB,1,DEL-IXB
SG 8904,IXB,DEL,1,IXB-DEL
SG 8905,DEL,BLR,7,DEL-BLR
SG 8906,BLR,DEL,7,BLR-DEL
SG 8911,DEL,BOM,4,DEL-BOM
SG 8912,AMD,DEL,7,AMD-DEL
SG 8913,DEL,AMD,2,DEL-AMD
SG 8935,BPM,DEL,7,BPM-DEL
SG 8937,BPM,PNQ,7,BPM-PNQ
SG 8938,DEL,PNQ,6,DEL-PNQ
SG 8939,SXR,DEL,7,SXR-DEL
SG 8941,DEL,JRG,7,DEL-JRG
SG 8942,JRG,DEL,7,JRG-DEL
SG 8963,SXR,DEL,1,SXR-DEL
SG 8964,IXJ,SXR,6,IXJ-SXR
SG 8968,DEL,JRG,7,DEL-JRG
SG 8969,JRG,DEL,5,JRG-DEL
SG 9772,JDH,DEL,7,JDH-DEL
SG 9773,DEL,JDH,7,DEL-JDH
SG 9882,JSA,BPM,7,JSA-BPM
SG 9883,BPM,JSA,7,BPM-JSA
